conversation_id,brand,customer_message,historical_support_response,timestamp,conversation_context,customer_author,support_author,parent_tweet_id,response_tweet_id,conversation_length,is_dm_redirect
150827873250,spotifycares,"Not sure. I noticed it today. I think it was working last week, but can't confirm. Just checked, and iTunes has the same issue, apparently.",Gotcha. Do you have any updates available for your MacOS? Does this happen on any other Mac desktops or laptops? /LM,Tue Nov 07 21:23:34 +0000 2017,"[support]: Hi there. We're sorry you feel that way. Can you try reinstalling the app using the steps here: [URL] Keep us posted /LM | [customer]: That didn't fix it. The play/next/previous keys still don't work. Tried the keys on both my external keyboard and the built-in one. | [support]: Just to check, when did this issue start happening? Also, are there any other programs on your Mac that have a similar issue? /LM",530821,SpotifyCares,1764652.0,1764645,5,False
8b476798b5c8,spotifycares,"This is an old complaint, but Spotify does not care. I have a S8 phone and a S2 tablet, both with the latest version of Android.",Sorry to hear you feel that way. You can simply click on the first song in your playlist to play it in order. Hope this helps /JP,Wed Oct 25 19:12:55 +0000 2017,[customer]: ? On top of #playlists there is a big green button #Shuffle. That is the only choice. Most of the time I do not want to shuffle,343729,SpotifyCares,943625.0,1228157,3,False
daf72778e380,spotifycares,I got charged for the student premium out of my account for 4.99 but realized I’m not eligible and it won’t let me register. I’d like my money back,Hey there! We've sent a DM your way. Let's carry on chatting there /MO,Tue Nov 21 22:58:31 +0000 2017,,780814,SpotifyCares,nan,2798546,2,False
b5b76f8421b4,spotifycares,I have heard from them and now they tell me it’s going to take 14 business days to get my refund. This is total bullshit!! U suck!,"1: We're sorry for the delay. Rest assured, your refund will be returning to you within 14 business days",Tue Oct 31 21:45:05 +0000 2017,"[support]: We're sorry you feel that way. We'd suggest continuing to talk to them via email about this to keep correspondence in one place /T | [customer]: I’ve tried that and I get nowhere. They don’t address my issues and ignore what I say. You aren’t doing anything to help either. | [support]: 2: Give us the head's up when you have, and we'll be sure to get this chased up /K",381791,SpotifyCares,1926377.0,1926381,5,False
e3a759a1fed6,spotifycares,And my account is only logged in on 1 device.,"Hey, sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at [URL] They should out /NY",Sun Oct 29 11:58:41 +0000 2017,"[customer]: all my downloaded songs were gone. My sd card wasn't corrupted, have visited spotify w/in 30 days...",579419,SpotifyCares,1950929.0,1950927,3,False
e1e65eb26dde,spotifycares,The problem is still not fixed.,Got it! Can you DM us your account's username or email address? We'll take a look backstage /JP [URL],Fri Nov 03 15:11:22 +0000 2017,"[support]: Hmm, that's odd. Just to clarify, are you getting Suggested Tracks from the moment you hit the shuffle play button? /JM | [customer]: Yes | [support]: Could you try logging out, restarting your device, and logging back in? Does that make a difference? Keep us in the loop /JM",405924,SpotifyCares,1218593.0,1218595,5,True
547a0b13781d,spotifycares,my playlists are still there (thank god!) but all my saved songs and albums have disappeared.,"Hey there! Sorry to hear that. Don't worry, we're here to help. Can you DM us your account's username or email address? /AP [URL]",Thu Oct 05 02:53:03 +0000 2017,,602639,SpotifyCares,nan,2038142,2,True
3b01e9b8c09b,spotifycares,"I &lt;3 spotify &amp; have had prem ~2 years. I forgot to reup my student prem 6 months ago, Can I get free prem for the extra paid?","Hey John! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT [URL]",Sun Oct 29 17:42:15 +0000 2017,,577282,SpotifyCares,nan,1941164,2,True
2eab25790e1a,spotifycares,The buttons are too close to each other. Devs should add more padding / margin,Thanks for the feedback. We’ll get this passed onto the right team. We're here for you if there's anything else /YM,Tue Nov 07 05:51:59 +0000 2017,[support]: Hey there! Could you tell us what's happening exactly? Keep us posted /DF,515258,SpotifyCares,1698929.0,1698932,3,False
ac722fd710c4,spotifycares,"Another app updated, no iPhone X full screen support. What the hell are you guys playing at?!?! You’re a massive company, even the small app companies have iPhone X full screen support. You need to up your game right away or I’m going to simply switch to Apple Music. Disgusting!","We understand your frustration, and rest assured we're passing on all feedback to our devs. Hopefully we'll have an update soon /RB",Fri Nov 10 23:54:32 +0000 2017,"[support]: We hear you. We're working on this as we speak, but we don't have a release date yet. Your feedback's been noted &amp; passed onto the team /CO | [customer]: That would have been better than that copy and paste crap you started with! Thanks! | [support]: You're welcome! Just let us know if we can help with anything else. [URL] /CO",629092,SpotifyCares,2138976.0,2138978,5,False
9cec449ebba5,spotifycares,"the codes I’m being sent are invalid for the family premium, help please!",Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU [URL],Thu Nov 09 16:40:35 +0000 2017,,639480,SpotifyCares,nan,2183076,2,True
c8a184d00314,spotifycares,My account was hacked and now I can;t log in. Please help! I use Spotify everyday!,"Hey Katelyn, we’re sorry to hear that. Check out [URL] for what to do next /TF",Wed Oct 11 16:55:10 +0000 2017,,349963,SpotifyCares,nan,968729,2,False
126ea5e40f68,spotifycares,Hoe kan ik een Spotify abonnement opzeggen als ik niet meer de account gegevens heb?,Hey Erik! We can help out in English via Twitter. We've just sent a DM your way. Let's carry on chatting there 🙂 /CG,Thu Nov 23 13:10:57 +0000 2017,,286867,SpotifyCares,nan,699502,2,False
836b4ffb3603,spotifycares,No worries. I guessed it and got tickets :),"Awesome! If there's anything else we can help with, feel free to drop us a tweet. [URL] 😁 /JE",Wed Oct 11 14:34:11 +0000 2017,[support]: Hey Katie! We're afraid we're not offering any pre-sale codes for that specific event. Hope that clears things up /JE,299854,SpotifyCares,752497.0,752500,3,False
403203c650f1,spotifycares,"Hi I'm trying to stop Spotify automatically running on my pc, i sorted it in preferences so it's wouldn't open automatically but it still is","Hi Amanda! The cavalry's here. Can you try restarting your device? Then, log out and back in. Does that help? /AU",Sat Dec 02 11:52:56 +0000 2017,,250955,SpotifyCares,nan,559988,2,False
51aa50007a55,spotifycares,Please try and get him to sign with y’all,"We'll do our best! But sometimes agreements are ongoing, or can't be reached with the content provider /RB",Fri Nov 03 01:41:07 +0000 2017,[support]: Hi! We can confirm that some of Jay Z's catalog has been removed at the request of the artist /RB,462023,SpotifyCares,1473422.0,1473418,3,False
1368a1eadb9b,spotifycares,"Correct, can also cause kernel panics. Tried using NVIDIA drivers, reset NVRAM, disabling both GPU rasterization and accelerated 2D canvas.","Thanks for letting us know. Is this happening with every program you try to use on your Mac, or just the ones you mentioned? /CB",Tue Nov 07 18:51:31 +0000 2017,"[support]: Hey! That's odd. What device, OS, and Spotify version are you using? Also, how long has this been happening for? /CB | [customer]: MBPr, macOS 10.13.1, latest version of Spotify. It's been happening since macOS 10.13 was released, more details: [URL] | [support]: To clarify, this is happening to other apps too, right? What troubleshooting steps have you tried so far for Spotify? /CB",420893,SpotifyCares,1747051.0,1747053,5,False
6b14fcf5a886,spotifycares,Also tried uninstalling/reinstalling on both.,"Hmm, that's odd. Could you DM us your account's email address or username? We'll take a look under the hood /KB",Tue Oct 17 01:25:26 +0000 2017,"[support]: Got it! By the way, does restarting both devices and your router make any difference? /KB | [customer]: Nope. iPhone happened on WiFi and LTE.",386763,SpotifyCares,1531539.0,1531536,4,True
272f2a7a6c54,spotifycares,we have upgraded to family premium $14.99 per month. How do family members log on?,Hi Karen! Help's here. Could you DM us the email addresses on your accounts? We'll take a look backstage /AU [URL],Sat Oct 14 17:51:50 +0000 2017,,544062,SpotifyCares,nan,1810871,2,False
dbc75e810db6,spotifycares,after recent iOS update the view when iPhone is locked is incorrect re: the song referenced isn’t what’s actually playing [URL],"Hey there, the cavalry's here! Does logging out, restarting your device, and logging back into Spotify help? Keep us posted /JI",Mon Nov 20 21:26:30 +0000 2017,,531972,SpotifyCares,nan,2755880,2,False
5176f60dfccd,spotifycares,Spotify is the only app I usually use in the background. Switching between different apps doesn't cause any problems.,Thanks for letting us know. Could you DM us your account's email address or username? We'll take a look /NS [URL],Thu Oct 19 06:48:30 +0000 2017,"[support]: Sweet. Are you getting any specific error messages? A screenshot would come in handy /NS | [customer]: It's just a recent event too, it started at the beginning of September. Ive uninstalled the app, and loggrd out and back in already. | [support]: Got it. Just to check, are you also experiencing this issue with other similar apps? /NS",554926,SpotifyCares,1854850.0,1854848,5,True
3f0404fb0d18,spotifycares,Aww wow thank you,No worries! Just give us a shout if you have other questions. We're... [URL] /JU,Sun Oct 15 01:13:21 +0000 2017,"[support]: Hi there. Thanks for bringing this up. Rest assured, your feedback will be passed on to the right folks /JU",361097,SpotifyCares,1077550.0,1077553,3,False
51082cfaadd2,spotifycares,It is excluded available album?,"No worries, those are singles that were released so far, but hopefully we'll have the full album available soon /LP",Fri Nov 10 14:41:27 +0000 2017,"[support]: 2: For now, check out the singles: [URL] Let us know if there's anything else /LP",653051,SpotifyCares,2239747.0,2239745,3,False
e7870ad9ac29,spotifycares,"It's nothing to do with the platform of which I'm using, you've not put the correct surname for the artist that I've tagged.",Thanks. We'll get this reported. Great detective work! [URL] /,Sun Oct 29 18:35:44 +0000 2017,[support]: Hey there! What's happening exactly? Could you let us know the device/OS you're using? We'll see what we can suggest /DF,340612,SpotifyCares,929830.0,929833,3,False
42e883c26e56,spotifycares,hey Spotify. Im an artist trying to get verified. Help please 🙏,Hey there! You can request for verification at [URL] Hope this helps 😁 /NS,Thu Nov 16 01:19:29 +0000 2017,,718042,SpotifyCares,nan,2520929,2,False
8b5c5ec88b14,spotifycares,"I was added to a family premium spotify and my account/app/ every thing won't recognize that.. Even though I went and comfirmed the email and tried opening it like normal.. i also uninstalled the app, logged out and retried.. can you please fix this ...",Hey Iris! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA [URL],Sun Nov 19 17:49:29 +0000 2017,,759546,SpotifyCares,nan,2704344,2,True
